Rating,BusinessId,Text,UserId,City,_id,Image_id
3,the-snail-thai-cuisine-chicago,"been to many a thai cuisine spot , but this is my first time in hyde park .it was alright overall .i was surprised at the rather small portions , i guess i have been spoiled by many of the thai places i have frequented all over the mid west since 1987.also surprising was the fact that one does not automatically get rice as an accompaniment to an entree , they charged $ 1 for a small bowl .the appetizer we tried was the steamed version of the pot stickers ( filled with ground chicken and vegetables ) , not terribly impressed and the dipping sauce was nothing to write home about .when it came to the main courses - one of wished to opt for the red snapper prepared in red curry sauce but were informed it would take at least 45 minutes to 1 hour to prepare and serve that .disappointing since it was approximately 8pm already .no where ont he actual printed menu did it caution us about this .oh well , so we chose the bahmee ( sp ? )with chicken , this was decent & not bad at all .the other entree we picked was tilapia red curry .they had mango bubble smoothie which worked well to appease the palate at the end of the meal .",0iF2SMtDR125gXCRycsmJg,Chicago,O3dxDLFmA2_oawUta0Fc4Q,p4T2Jd-8z_XmEXkto73s2Q
5,sugarfish-by-sushi-nozawa-los-angeles-6,seriously the best managed and staffed restaurant -- always friendly +++ sushi is so awesome !my new fav is the snapper sushi : ) delish !,AsyjnQNvOEI3ukz7FSpxtQ,Los Angeles,Ec9StPM4RJSATIBFeM2iDA,VJG91KboMiLp9ab4ngfbig
2,chaamlex-new-york,"like many other yelper stated.i had a big debate on what to give this place.but sadly i will have to give them only 2 stars and here why : 1 ) horrible service 2 ) unorganized - more like i think they are under staffed especially during the lunch hour 3 ) some dishes were amazing.but then some where disgusting lunch wait = ridiculous -we were the first people there for lunch , but the last ones to order , wtf !i get that everyone that came in was ordering to go and were sat in , but even when we tried ordering at the register , the waitress made us sit .-on the plus side we did get our food at a decent time , but it sucked that we were waiting for a while to order ( ~15 min ) .-after we finished eating , we waited forever just to get someone to give us our bill , so again we tried going up to the register to pay and she told us to sit down , she brings us our bill , but then never comes back for it .we wait and we wait , then finally we just went up one more time and made her ring us up .what i think they need to do to improve is to have someone working on the togo order and another person working on the sit downs .the lady seemed so overwhelmed because she had to do everything and even answer the phone calls for togo orders .here is what i tried : 1 ) lunch special bao moo deang -do not get this dish !-it was very bland with no flavor .the soup taste like water with salt in it and the noodles taste like grain .the chasu ( bbq pork ) was decent , but not as soft as i would have liked it .it was more sweet than i am used to , but unfortunately it did n't add to the blandness of the soup .-i tried even added a sh*t load of hot sauce , but did nothing .-this was just too disgusting that i did n't eat it .rather could n't bare to eat it .2 ) lunch special pad see ew -this totally makes up for the dish above !-this is probably one of the best pad see ews that i have had in nyc .bravo !-they made it sweet however , if you like it that was and it was very flavorful .-portions were decent as well .i got full over just half of it and without eating the dish above .for the appetizers .1 ) shrimp dumplings -undercooked , the wrapping was too mushy and thick .it was quite small and made the `` lunch special '' see , useless .you could n't really taste the shrimp either .2 ) egg roll -this was actually not bad .i like the sweet and sour sauce it came with .it had a great crunch and it was fried perfectly .hip music -they played your every day top 100 , hiphop , edm , etc .it definitely blended well with the venue .venue : -it was very cute with a chalk board and a combination of wooded bench sits with pillows and tall chairs and tables .we wanted to sit that the tall chair tables , but the waiter would n't let us because it sat 4 and there was only 2 of us .ugh.we ended up sitting by the door .i think lunch time is not the ideal time to go to this place unless you are taking it to go .",9VVJ7GUnV4b_pmpAKzIflQ,New York,FWC6o0KTwxtd25z2wtd4vQ,Rqvn5FH6X0z07jO-s99noQ
4,eden-thai-cuisine-temple-city,"came to eden to satisfy my thai cravings .it is not listed but they give free thai tea with a purchase of 3 items .really sweet but hits the spot .can not beat free ninety nine pad thai chicken - $ 6.95 - basic pad thai chicken you can get anywhere but the to go box was packed full .great portion for the price .satisfied my tummy !pad see ew beef - $ 6.95 - beef was a lot better then when i got the lunch order awhile ago .the portion was really small compared to the pad thai .i think the box was barely 60 % full and not even half way up the bottom box .duck curry - $ 8.95 - very creamy curry .the duck was tender .i liked the veggies it came with but the pineapples were a bit weird for me .one of the better curries i have had in 626 .does not come with rice , which is stupid in my opinion .portion was really small .maybe 1.5 cups total with all the ingredients inside .i wanted to give them a score bump since i enjoyed the food but the portion size for the two orders was so small !",d8KR5c1ievS0C53h4fhEeQ,Los Angeles,HnrNMaV-zW_0cR62P4UPdA,aEvFLrKEoWBfW5aCPL2LFQ
4,barn-joo-35-new-york,"** check in for a free soju cocktail shot !** great korean fusion food , and perfect for anyone who loves appetizer-style food !food tried : fried tiger roll - a bit squishy for something fried , but otherwise quite good !* tuna mayo - i love this .for tuna tartare lovers !* crunchy tofu - really nice korean twist on tofu to make the whole dish really interesting !* wings ( hot & spicy ) - standard korean fried chicken .hotstone bowl ( bulgogi ) - standard bulgogi bowl with plenty of meat !* these dishes are on the happy hour deal !",9mtduQjmwUtEMEavUv56jA,New York,WheNUzyiWnh8EsAGpFFGaw,MvcLTxAp0r4C7CpWjBQnIg
5,bonnie-bs-smokin-pasadena-2,"this place really hit the spot !although it 's a hole in the wall , and easy to miss , i actually had to drive by two times to find it , it is definitely worth the extra effort !i really enjoyed their beef brisket , mac & cheese , the delicious candied yams , potato salad and the sweet baked beans .this is more of a takeout spot although they do have tables that you can eat at .i also really enjoy their unique flavor of sweet tea !i will definitely be back !",FvPrquXBvCVpf9rLDevniw,Los Angeles,W01BpAoa36u9yxubBxrSQg,UtYgzv4EbJZ0G8AcFKdExA
5,rice-to-riches-new-york,"it 's like pinkberry.but with rice pudding .i have never been a big rice pudding fan but this place converted me .from the witty and refreshing decor to the food ( because that 's what really matters ) , this place has lots of different kinds of rice pudding .i loved the coconut and rocky road ones with whip cream .yea , i almost died of a sugar induced coma afterwards , but what a heavenly way it would have been to go .",KV9p5rkD4VJ_Ob3xCuA7dA,New York,x35SWEqkUGSiaJo-YpcDtQ,upeMwoVkc09MUHzq2vMzaA
5,shau-may-south-el-monte,"amazingly warm & friendly service .they make you feel right at home here which was quite unexpected for me since the other shau may locations are n't too hospitable .their menu is not nearly as extensive as other locations , but the food they offer is delicious .their minced pork rice and pork chop rice plates are my faves .super inexpensive yet generous & filling portion .i 've tried some of the steamtable dishes , which are pretty satisfying as well ; i 'd recommend the spicy onion chicken and the stewed pork belly with tofu & egg .they have a range of more authentic taiwanese homestyle dishes as well as more americanized-chinese dishes to cater to your cravings .they also have various boba drinks as well as shaved snow ; the milk shaved snow with mango topping is so good !glad to have a place like this open in south el monte .( :",NexZXCvAF0NRHSXajiZ1jg,Los Angeles,23rrSBzuIIYC5r2qAAoEvg,A7oElKkGQ5Kfk1de0JOpvg
1,golden-hunan-chinese-restaurant-northridge,"went this afternoon for lunch , i was so disappointed , the reality is that this was my first time back in over 30 yrs .i asked if it was the same owners and they said in fact the original owners had retired and sold the restaurant 6 yrs ago i should of left at that point , but i decided to give out a try .while the staff r was nice and friendly the food was horrible , i asked if there were lunch specials and they said yes , $ 8.95 , it came with either egg flower soup or hot & sour soup , i asked if i could upgrade the soup to war won ton , they double talked me leading i could for an additional fee , and if get an eggroll in the process , they also asked if i wanted white rice or fried rice of which i chose fried , i 've never seen fried rice worth nothing but rice i 'm it , no green onions , no scrambled egg , no peas and carrots , just rice .they filled the plate with a salad of some kind , and the main dish i chose was family delight , it was to have shrimp , chicken and beef , i found no beef at all , the chicken was like 3 little pieces , and maybe 2 shrimp cut in third it was just dumb .it had a ton of broccoli and baby corn in it all cut up , and a ton of sauce our gravy .it was swimming on the plate .the shrimp and chicken was the same in the soup and the pork also was chopped up , maybe 2 slices cut up , the won tons were all pasta , no meat in it , and again loaded worth broccoli , and then i got the bill , $ 17 for crap they explained that in place of the house soups they gave me a single springroll and they charged me $ 6.95 full price for the soup .i will never go back there again ever .",JozmV5sY5AUIpRE8UoMX7g,Los Angeles,rjv3CWd4EjRfuqGvwrBruA,9dEriVyMTdIz1PN-E03l8w
4,natalee-thai-cuisine-beverly-hills-2,"surprisingly classy , solid thai place in beverly hills .pros : free parking , chic ambience and cute decorations usually not expected in smaller thai venues , and there was a full bar .food : ordered the pad thai , and it was a safe , good option .not the best i ever had nor something i 'd especially crave , but would recommend the place overall when nearby !located right in little shopping block in beverly hills , offering free parking .recommend just to avoid the struggle of street parking common to other nearby thai places .",Y-vY46qEM8S8rn-oo3n3Fg,Los Angeles,pTDCG2XzKEmZzq15Ao9zsA,3m-DtfXuDPA_Tf_aEJRl0w
3,california-chicken-cafe-encino,"food is okay , it lacks flavor but does n't taste bad either .the setting is really laid back and the staff is incredibly friendly .their lemonade and hibiscus are so so good .unfortunately not a fan , 10 dollars for a wrap that is n't `` wow '' i wo n't be coming back for .",ZC43B41mNaVUAHZx5EUzIw,Los Angeles,4CKfDTU1PApRz0I9u7z3nw,HqyoXUFvueO9eAip-lHwsg
5,ssam-korean-bbq-los-angeles,"this is my very first review at yelp .i occasionally visit here , i love their quality of food and service .as a meat lover , i believe i 've tried almost every ( i meant popular ones ) bbq house in k-town , and i just fell in love with this place at a first time .every friends that i brought here , they loved this place as well .trust me , you will never be regretting to visit here .",o8vUVPp3hzbWkZJN1BgJug,Los Angeles,nPaXvTa0ACuRoUxBX0VosA,MqbM-7Vfcz-Jppw3dYNL3g
2,golden-corral-buffet-and-grill-bellflower,"anyone that tells you to come here is not your friend !i wanted to try this place out so bad because of all the commercials i would watch .something about the whole `` golden corral '' and not having one close made me want to try it .what 's the hype all about ?$ 11 per person later , not including drinks and i finally understood .the place is nasty .i felt like i was at a soup kitchen .the trays were empty during lunch hour .( -pictures included ) .the place was packed and i 'm really confused !why ?the food is overly fried , drenched or covered with sauce .this place is not worth the money or the drive .i promise you , if you think hometown buffet is awesome then come here .if hometown buffet is disgusting to you , do n't come.it 's pretty much on par !",iY41hl-J7Nw32spi0BalUg,Los Angeles,Msu0ILtJbnv8RAEhaVzhVg,pdU4vuT-04OIX6TB-lDOvQ
1,napoli-pizza-palatine,first time ordering and last time .ordered chicago style pan pizza .( cheese and sausage ) the pizza smelled great .we where excited about ordering a from a different place .opened box the half of the pizza has barley no toppings and the other half had all of the sauce and sausage .pizza sauce tasted like pasta sauce .unfortunately poorly made or poorly delivered and handled .either way quality was n't good .,2Vp3GSq5BcM71tyeuH6xSA,Chicago,XU27owldkGwovcd5zwHYPw,cUYMBTwhE9kVo3L88m-YXA
1,oasis-food-market-oakland,"the most dirtiest place i have ever been to !i do n't even know where to begin .i ca n't even believe that the yelp review rating for this place has a 4 star .honestly a waste of time and money .first of all when you walk into the store there are things all over the place .very unorganized and dirty .dust sitting around from god knows when .if you are serving any kind of food or dessert in your store you have to make sure it is clean and spotless .how can someone trust there food being cooked in the back ?i have a family member of mine that works at the hospital near this restaurant and they come here all the time .so since i was in the neighborhood they told me to come and check it out .when i walk into the store there is no one at the register or anyone to greet you or even ask if you need some help .i finally saw a dirty sign on the register next where the lady was preparing the food and it said something like pay first at register .so w.e i went towards the other register in the front of the store and there was a man that did n't even care i was ready to order .he was trying to help me and another woman at the desert section .he was very inattentive towards me .i gave him my order and he gave me my receipt .i then went and gave my receipt to the lady who prepares the food and she said your food will be ready in like 15-20 mins .i took a seat where the couches are at and thats when i noticed how dirty the store was .the table next to me had plates onto of each other from the previous customers .god knows how long that has been sitting there .then i notice this man comes in and starts talking to the lady who is fixing the food and he goes behind the desk and yells make me 2 shawarmas .and then another man comes and orders another 2. after that 2-3 other men come and order there food .so i 'm still sitting there waiting its been like 10 minutes so far .and i can notice that the first man that ordered the 2 shawarmas might have been a friend of the owners .now , some more time goes by and i see that everyone after me has there food .i 'm a little concerned at this point .and did i forget to say , i had my 3 year old kid with me that was starving .so , i take my receipt and ask the lady `` excuse me , how much longer till my food is ready ? ''and shes looking around for my receipt and shes like `` i will make it right now '' and i got a little pissed because i didnt see anything on the grill that looked like my food .i sit back down and give her some more time and then i went back to her to ask again because my son was driving me crazy .and she tells me to go to the front of the store and speak to the man at the register .when i get to the register there 's the man who ordered the 4 shawarmas and he isnt even behind the register hes standing right next to me eating his wonderful sandwich .he asks me whats wrong and im like i have been waiting way too long for my food while everyone else that came after me is enjoying there 's .i dont think that is right .hes like ok let me see your receipt ill go see whats wrong so he takes a look at my number and he goes to the back and tells the cook why shes taking so long and to hury it up .then , i was like i dont want the food , it isnt fair for me or for my son to be waiting this long to get some food .i would understand if everyone else got there food late , or if there was a problem .but clearly there wasnt.so then i asked for my money back and hes like ok dont worry we will give you your money back and you can take the food also .then while im waiting , this other guy shows up at the register and asks me whats going on and the man thats standing next to me tells him what happened and hes like let me go see whats going on and he comes back with a nasty face saying `` oh you ordered chicken kabob and shawarma that takes a long time to cook '' and i looked at him like are you serious ?is this the excuse you are going to give me ?he puts my reciept on the table and he goes i m not giving you your money back because your food is ready .i was like all of a sudden.now ?my food is ready ?hes like yeah look its right there plated on the table.i was really upset at this point.he had his food in his hand while he was talking to me and so did his friend .so since he wasnt giving me my money back i asked to have my food packed to go .and he became so nice out of no where .he took my plates and gave it to the woman in the back to pack .i got my food and i went to my car .so i open up the boxes in my car about to start eating and i notice how old the chicken is and the rice too .i even took some picture to show everyone what kind of quality this place has .then i open up the second box and i see chicken kabob and im like ok this looks good , i take my first bite and the chicken kabob is raw !yes raw !i was so mad !i not only wasted my time but $ 30 !anyways , as you can tell from many other customer reviews this place is a shame .unorganized , inattentive , dirty , no customer service what so ever .",Y_5otFXakA51OGewqq66IA,San Francisco,1hHpf2JGDz2AV2rPERCCRA,LXwex_QNSKApcyqPUNPj0A
2,samba-brazilian-steakhouse-redondo-beach-3,"samba brazilian steakhouse & bar in redondo beach offers all you can eat churrasco meat and salad bar .with two drinks , our bill came out to just over $ 100 including tip and sadly the quality just did n't match similar choices in so cal .for drinks , we tried a couple caipirinha cocktails .the leblon caipirinha is lablon chacaca and limes teased with sugar on the rocks .similar to a mojito , this is advertised as brazil 's national cocktail and was indeed tasty , though overpriced @ $ 11 .we also tried a basil & blackberry caipirinha which was the sweeter and better of the two .if i went again , i 'd try the jalapeno cucumber caipirinha .for the ayce churrasco feast we tried all the meats : * picanha - the softest meat offering at samba * new york steak - tender , but had a tendon .way too rare * tri tip - tough , but full of meaty goodness .* brazilian sausage - pepper taste like a breakfast link .* lamb - not a lamb chop , but slice of lamb .strange soy/sugar sauce on a bloody piece of meat .ugh .* pork rib - crispy outside , not `` falling off the bone '' , but good .* chicken leg - juicy , rotisserie-style , nice .* garlic beef - chewy , garlic-y , a little dry .pass .* top sirloin - dry , rough , light on flavor .* bacon-wrapped turkey - bacon adds some taste to bland turkey * black pepper steak - peppery , a little too thick , strong flavor we did n't find out until the end ( from the table next to ours and not the waitress ) that we could have added a bucket of snow crab legs for just $ 8 .wish we had known since crab is one of our favorite foods .a knock for the waitress , however , the server guys were absolutely polite and stellar .the salad bar was fairly unremarkable in quality although it had the typical selection of choices including pre-made salads , cheeses , veggies , soups , and potatoes .my favorite was the cheese bread which almost tasted like mochi bread .very cool .the couscous was also good .at 7:30 and 9:00 , two energetic dancers appeared and did their best to entertain the guests .they were nice to watch , but even more fun was the kids and ladies who enjoyed dancing with them in their own unique ways .kudos to those fellow patrons who are n't shy to get up and move like that in front of strangers .",AbMjnKOwg736fcIu8apuyQ,Los Angeles,9yLJW-cfCURdink6gD3I1w,rR_PZFyGo7uy9_KIQby4mQ
2,101-noodle-express-and-grill-monterey-park,"love the 101 noodle express on valley and in arcadia .101 noodle express and grill on atlantic - not so much .portion size , taste and quality just are n't the same .i ca n't even put it in words .and what 's up with the call button on the tables ?too lazy to walk around ?we still had to wait forever for service even with these buttons .if you want the real 101 noodle express experience , go to the one on valley .",vRbRYIshLB4kelNZfvGdpA,Los Angeles,5gOIDvzZw5Y9JCmE9W0YVw,QB3iDuvEQArz0ERbxT7o-A
1,octopus-japanese-restaurant-long-beach,"nope !things have gone waaaaaaay downhill here .went here recently for late night sushi with my boyfriend .the garlic edamame tasted off ( bland , yet it 's usual kick in some spots ) .the sushi was served warm , with rice falling off of the roll , and the rolls were majority fillers .compared to our many other times we 've visited , this was horrid .*half of a rainbow roll was naked on top .we showed the female manager on duty , and asked if anything had changed and she said `` ohhh no , is the same as always . ''we showed her photos i 've taken numerous times and compared the rolls , and she just said `` oh , i see . ''either there 's a major language barrier , she does n't care , or both .my mom wanted to come to octopus for her bento box meal .i took her last week around 4pm ( their dinner ) .she ordered teriyaki salmon and teriyaki beef .her salmon filet had a large bone in it , and half of her beef was pure gristle .my spicy tuna roll was half-arsed made and included full-sized chopped onions .i bring it to our waitresses attention ( our waitress was amazing btw ) , and she brings the same damn female manager over .i tell her `` look , i just had an issue here a few weeks ago , and you did n't know what happened , nothing was different , and now this happens to my mom . ''`` oh yes !i remember , i so sorry .i just got beef in today so maybe is the place we got it from . ''no freaking way .this place went to crap once bruce left .quality has gone down , and i want to speak to someone who actually will take responsibility for their cooks and their management .",mGvVBHcG0YEi8epcDBJHXQ,Los Angeles,MzU8Y7-eoeob3y8aqjs-NA,8fYOHPWM3GKNaJA3yf8aAw
1,kippu-japanese-cuisine-san-francisco,"we always wondered about this sushi spot right near our favorite spot .today we took a chance and tried them out.without looking at reviews.mistake .the basic sushi rolls are made with subpar ingredients at high prices .waitress does n't communicate in english well .does n't know the menu .the manager yelled at us , on her behalf like we messed up the order .the karaage was inedible , over cooked , thin , flavorless cardboad .philadelphia rolls were made with chopped salmon pulp , little to no cream cheese and we 're sloppily rolled .ca roll were dry , not enough cream and fake carb still in chunks .i 'm super disappointed , what a waste of over $ 55 for a crappy lunch .avoid and find a better spot in jtown .",uHhvSDJNEgJiX6zWOShX2A,San Francisco,e1uG22O5bBiZLVk809oslw,AY6LwKSun7Nq85OE9TOjMQ
1,brooklyn-mac-brooklyn-2,"mac and cheese is extremely greasy with very little toppings added .mine had maybe two pieces of broccoli in the med sized dish .delivery was on time but i 'm extremely disappointed by quality of food .especially for the price , this is not 20 $ worth of mac and cheese .",BLQLxQjXoSK67t_C-TQEfw,New York,xrwyYTbPrEj2mO42dMFy6A,d3F_p7sXNLHfOqFJ5-qdjA
5,coreanos-allston-allston,"okay .i am converted !after they have worked out their opening kinks , coreanos has improved their wait time and refined their recipes to be the korean fusion casual spot in allston !my boyfriend & i come here at least once a week , because it 's the only fast casual place where we eat when we do n't feel like cooking .we always order a combination of the following : + yang yum chicken kfc : i 've ordered the sauce on the fried chicken or on the side , and both options are delicious !+ pa dak : scallion plain fried chicken , where there is a whole entree of fried chicken topped with a lot of shaved scallion paired with a sweet honey mustard sauce .i do n't think you can order this at any other korean restaurant in the area .if you are a fan of onion , i would definitely recommend .it is tangy , salty , sweet , and very flavorful !+ coreanos bowl : this is a pretty plain bowl with onions and carrots , plenty of sauce , and your choice of meat .it is the perfect takeout meal , and my friend orders this weekly .+ kimchi fritas & chicken poppers are perfect for your guilty pleasure snacking cravings !+ kimbap : their kimbap is packed with plenty of lettuce , cucumber , carrots , and topping of choice .i always tend to get this if i need a quick meal or need to eat in the car .tips : * you can not order kimbap an hour before they close .* you can call in your order to minimize wait time , but make sure to double check your bag before you leave !",AFGPdJgVP0EnmOxZnC-fJA,Boston,Yqp_GPs0DOdBvyVX7hvv-g,hbWwpqjdDRRAg5zpXETZtA
5,manhattan-beach-creamery-manhattan-beach,"sweets galore !you got ice cream , frozen treats , cupcakes , candies and lots more !coming here really can turn your frown upside down lol .you walk in and it is like sweets heaven .there is so much to choose from .they have a cupcake display case to the left once you enter and they all look delicious .it kind of reminds me of sprinkles cupcakes .then going into the store you have the ice cream to your right .if you ca n't figure out what you want , get a sample !they 'll be happy to give you one .then closer to the cashier , they have a display case with frozen bananas and ready made ice cream cookie sandwiches .they have so many things to choose from , you can keep coming back to get something new haha .i sat down in their cool white chairs and enjoyed my almond frozen banana .then , out of the corner of my eye , saw that they have cotton candy rentals.cool right ?anyways this place can give you the best sugar rush !",h6xFdFCWFMHkePgqNDsjqg,Los Angeles,ioeZAs4tbxUx28Zas5nGDA,awNnH_sPrOWpveEtP_-UNg
5,pomodoro-trattoria-los-angeles-2,"homemade gnocchi , fresh daily ?sold .the bff and i went here for a date night ( after giving up trying to go to century city in obama traffic ) and were very pleasantly surprised by the cute hole in the wall feel and the extra friendly service !she ordered the risotto al funghi while i had the gnocchi alla arrabbiatta with a glass of moscato d'asti .amazing .simply amazing .the gnocchi was pillowy but not mushy .we decided to splurge on dessert and shared the tartufo di cioccolato .i wish that was italian for death by chocolate because that 's what it was - a sphere of silky chocolate gelato dipped in a crunchy bittersweet chocolate shell and drizzled with chocolate syrup .it went perfectly with my delicious cappuccino .the food was great , the service was friendly and prompt , and the price was right .i will definitely be back !",exVzet9UvEY69NPMyG9AMQ,Los Angeles,Zt7v63vGxRf14SXHq1UsJA,QidRtquujeFDKxecjVTtAA
3,native-foods-cafe-chicago-6,"i love native foods , but this location 's service needs a lot of improvement .took a full 20 min to order , even though i was the only one in line .( customers in front of me did n't know what they wanted , so the cashier just stood there and waited and looked at me , though i was clearly ready to order . )then , they almost gave my order away to someone else .to top it off , did n't give me any silverware or napkins with my togo order .i usually really like the food here , but i suppose the dish i picked ( bangkok curry bowl ) was blander than i remember ?also , while waiting for my food , heard a customer go up to complain about messing up their order .sketchy .regardless , it 's located in a nice area and even has a little outdoor patio .street parking is available , but may be tough , especially during peak hours .this location this time gets 2.5 stars .i 'll try again , and hopefully the next time around is much better .",RbIc0llUC_qVbgPY29zbbA,Chicago,CIX8iV2cpJ2ZoIPER8vMUA,VvCRFvQK9wMts1-5HwJ7NA
3,juniors-restaurant-brooklyn,"tourist trap !for the past five years a friend has raved about this place !they informed me it 's the number one place in the countryfor cheesecake .i beg to differ !the cheesecake was decent , but was not dense .it was was airy and whippy .the crust was a cake , not graham cracker or shortbread .my husband and i were n't big fans !we sat at the counter and had excellent service from our waiter .he was a hoot .",HYVjFHN78O8ZnJVHSQ2NZQ,New York,aSavByfls-8M-HsbOmvfeA,_-npZqBN-mM_R8whSvdo4A
1,thomas-hamburgers-marina-del-rey,"i work in venice and went to pick up food for my coworkers and i .they swore upon this place .so i thought okay , why not ?but no , this place is gross.from the minute i walked in i had a bad feeling .and i 've eaten a little hole in the wall , dive burger shops like this a million times before and they 're good .places like this make really good messy food , and usually have bomb breakfast burritos .i ca n't say the same for this place .while i was waiting for my food , two people 's orders were wrong and they had to wait again .and then the guy handed me my bag of food without my chili cheese fries , ( i watched him bag my meal ) i had to ask for them and he said `` yeah they 're coming . ''well i wish they never would have come because they had a freakin hair in them .the burger was nasty , and the tupperware where they keep their yellow chilis is disgusting .crusty edges , looks like it has n't been washed in ages .i will say they have really good plain french fries here , they 're the seasoned thick cut ones .regardless , i 'm never coming here again .i did n't even finish half my meal .",3AWA4lLJJESedTxP1begWQ,Los Angeles,xrxixK-kzb5wYmba-tbSqQ,nbSJWgAEaVy5xVMEYkx0Cw
1,trueburger-oakland-2,"decor is simple and industrial , but there are ants crawling around all over the bar stool seating areas .bummer was craving a burger with bacon and avocado .they do n't even carry avocado .and cashiers ca n't hear over the kitchen because a number of orders were messed up while i was there .i asked for a bacon cheeseburger and got just a cheeseburger .what a let down when you 've been craving and they did n't even try to fix the issue , at least they did n't charge me for it.but come on .not too mention general poor customer service .i was called up , said hold on i was n't ready then came up 20 seconds after and the cashier was then closing her till .why would n't you wait until i had ordered to do that .was literally standing right in front of you !definitely do n't go above and beyond even though they 're in the market advertising a better product .garlic fries are decent and not oily .shakes are good with a variety of additional adds to choose from .nothing worth going out of your way for like i did .",neHoI7PqbvbEB-uEwQn7Og,San Francisco,kPrcJRJxUa9pCeksoYKKjQ,KymgNycN6SgcIbs0X2jbCQ
2,arunee-thai-jackson-heights,"so here we go again , giving yet another thai restaurant a try .let me say this right up front which by now is a common theme .i do n't want , `` americanized '' thai food .for the love of odin , would ya please stop serving mild food when customers request.no plead for spicy food ?if a customer implores for their food to be spicy , please fulfill their wishes .i knew i was in trouble when the waiter brought out chilli powder for me as i was served the fried salmon curry which was favorable but lacked any heat .for that the dish scores a 2 out 5 stars .the other dishes we ordered were sautéed baby bak choy with garlic .this was my favorite dish of the night and my girlfriend agreed .we scarfed it down !the service was good but i will rate it 2 out of 5 since they did not get my food the way i wanted .recently , the former thai pm visited ny and lamented at the lack of true authentic thai food with any heat .i wonder how many thai restaurants saw her comments and if they were embarrassed .they should !i am not sure if i will return here so it might be back to sri 's again for my thai fix or i need to start cooking up my own .this place gets a 2 out of 5 .it 's all about the customer folks , get their food right , the way they want it , not the way you think they might want it .",weX3z-yj2IShbHFTHiT4YQ,New York,HIOvtJ-muXACAvnTAJHwgQ,86U_VAzZl9uf9l4S6xMlIw
4,jacks-sliders-and-sushi-new-york,cute and casual little spot .who does n't love sushi and sliders ?very well priced and there 's even a yelp offer when you check in .,mS-AKWWRJ8gvrc25mB7lIw,New York,JSyBL6xkIr7qfZP_nkcqEA,uMvc7aCdtYyE9L2LZQgOsA
2,magic-touch-bullet-train-sushi-cerritos-3,"very average .some rolls overpriced .minimal selection .adding bonito flakes ruins sushi taste .i do n't recommend this place at all .go to kula if you 're looking for the same gimmick .your dollar will go farther there .& if you 're looking for sushi specifically in cerritos , just go to sake2me .you 'll probably be spending the same amount if you 're trying to get full",hvZlL2KogIcBfYmmXS18CQ,Los Angeles,NgkjBglybkquiErJOU89PQ,AqRcf6dHrC2SCVxtUikE-A
4,new-england-lobster-market-and-eatery-burlingame,"we enjoy coming here for lunch or dinner .it 's the closest that we can get to in terms of lobster tasting like those we tasted in maine .today , we just passed by for a quick snack and ordered the lobster sandwich , which we shared .as usual , it 's amazingly delicious , soft , tasty , and juicy .i brought a small side of white rice to eat the lobster meat with .lobster tastes good with white rice .",dbQZumYFn7K7FMSVlQR1vg,San Francisco,LD_syBha19ZkyjqFEjbBag,sNm3o4iSmNPphFHdOJz1Nw
2,spot-dessert-bar-new-york-2,"overrated , really .this place was small and hard to find if you are just walking pass by it thinking it was the wrong address or something because the pho place is what everyone else sees .had the lava cake , green tearamisu , banofee , and passionfruit green tea with tapioca .the only thing that was real good was the lava cake , although very very sweet .the tearamisu had an weird taste but i ca n't explain it but it does not taste like green tea at all .the cake was way too dense as well .the banofee .idk why my friend got this .banana + coffee ?that sounds like a bad mix already .the passionfruit green tea was refreshing , like the worker said , but it 's nothing special and it 's definitely not better than ten ren 's especially for that price .also the tapioca was too little and mushy .overall , this place is expensive .sure it 's an `` cute '' place but i would rather spend my money on a place that serves better tasting desserts than just the atmosphere .seems ridiculous to pay tips too .",TwcgNUVbCsxt6fmMdYU-Rw,New York,i3SU4tExU2LyMfs3v28SZQ,SwP_eITRx9LbTkknvw2X6A
5,shuko-new-york-2,"had dinner at shuko last night .we were originally seated at a table but the hostess kindly moved us to the bar at our request .we were seated in front of chef nick kim .ordered two cocktails , one tequila and grapefruit based bad one sake based .both were just okay , but a nice way to start the meal .sake menu is overpriced , but expected .we ordered the sushi omakase ( $ 135 per person ) which had about 20 pieces .if you are a sushi purist ( whatever that means ) , shuko is not that .however , i really enjoyed my meal .this is much better than neta , the fish was fresh and enjoyed the pace of the meal .nick was engaging and was happy to make special rolls for customers per their request .i love that they toast the seaweed before making a roll or sushi , just adds a little something .also , the restaurant is done well and love the large bar format .overall very good , pricey , different from nakazawa but in a pleasant way .",b3Ah9PXmzGiuI1uMO3xy6A,New York,f-WxNaEna-OrkwfD1mIVpg,3AdaXnLwcP0FmXau2pnJog
4,chilacates-mexican-street-food-jamaica-plain,"their special chicken mole enchilada is delicious- and plated so prettily too .the usual enchilada options are also excellent , as are their new brunch options ( chilaquiles and huevos really hit the spot ) .convenient to sam adams and definitely worth stopping by on your way .",1Y0zsJSfWLkfDylH0X1yNQ,Boston,BJb08unbAolQL_hzK_fGjQ,tbsyrkxg0IXlnBIWeDlFYw
